Comment,Class
저 영화 감독이 박서준 빠순이임 ㅋㅋ그냥 지 욕구 채우려고 아무 연고 없는 배우 단역으로 넣은 거임 ㅋㅋ,0
ㄴ국뽕이 립서비스 한걸로 빠순이 이지랄,1
국제사회에서 춍의 위치를 보여주는 훌륭한 영화엿다.,1
겨우 저걸할려고 ㅠㅠ,0
마블도 폼좃박아서 영화 ㅈㄴ못 만들더만  - dc App,1
오늘자 김장을 싫어하는 와이프 ㅗㅜㅑhttps://m.dcinside.com/board/baseball_new11/10200885,0
그냥 헐리웃맛이나보고 돈 받아챙기면 개이득이지,0
애초에 좆블을 아예 손절해서 불매조차 못 하겠음...,1
흑어공주마냥저런 식으로돌려 깎아서 인종차별 하는거임ㅋㅋ,0
아..수치플,0
ㅋㅋ팩폭맞고 발작하는 캣맘  https://gall.dcinslde.board.wpdbr.com/24,0
ㅋㅋ열등감 있는애들 많네~~ 잘생기고 돈 잘벌어서 부러워 ??ㅋㅋ 병신들,1
국뽕센징이 화났대요~ 화났대요~ㅋㅋㅋ,0
내가 이행성의 왕자니까!!,0
게이팝 행성의 센왕자래 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
요즘은 컵라면도 4분은 기다려야된다 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
저 머리스타일이면 선이 굵직한 남성적인 외모 배우가 더 어울렸을듯,0
3분카레 승,0
음악행성 얀왕자 ㅋㅋㅋㅋㅋ 배역도 병신같은걸 받았노 ㅋㅋㅋㅋㅋ,1
음악행성 왕자 = 케이팝을 돌려까는거다,0
"별개로 마블 히어로뽕짝물이 존나유치함 코스믹파워니뭐니하면서 색깔놀이하던데 이거 토리야마가 만드는 드래곤볼 슈퍼 아류작아님?ㅋㅋㅋ드래곤볼 슈퍼 -> 초사이언 갓 (빨강) -> 초사이어인 블루 (파랑) -> 무의식의극의 (하양색, 손오공, 전왕 밑의 천사급으로 강해짐. ) = 자의식의 극의 (보라색, 베지터, 손오공과 동급 ) -> 손오반 초사이언비스트 /// 피콜로 오렌지각성 -> 프리저 골드, 블랙 ㅋㅋㅋㅋ 역시일본문화가 최고구나 ㅋㅋ",1
원래 얼굴도 못생기고 연기도 못함. 한국어로 연기해도 좆구린데 뭐 영어는 볼 필요도 엄찌,1
영어도 안되면서 욕심때메 해외갓노.. 윤식당할때 공부좀해놓지,0
한국 드라마나 하나 더찍지 시간낭비 했네,0
강동원 송중기도 해외진출하고 싶어가지고 그렇게 헐리웃 영화 오디션보러 다녔다는데 다 탈락함 박서준도 마블에 2분짜리 단역 나온 걸로는 어디 경력 취급도 못받을텐데 왜 저길 출연했는지 이해불가,0
이병헌도 헐리웃 영화에선 곱상하더라 양놈들 사이에서 버티려면 턱 있고 몸 두꺼워야 함,0
컵라면 먹기도전에 분량이 끝나버리네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
영어 잘해도 똥양인은 보기불편한데 영어도 안되면 도대체 왜나간거냐 ㅋㅋ,0
캡틴 메갈이 주인공 + 블랙워싱 + PC충들 답게 동양인 위해주는 척 엿 먹이기. 이미 정해진 답 인데 이걸 돈 주고 본다고?,0
이병헌 나오는거 아니면 돈주고 보는거 아니다,0
이터널스 마동석이 ㄹㅇ ㅅㅌㅊ였네 힘캐를 동양인 갖다 쓸 생각을 한게 ...,0
마동석은 꽤 괜찮게 나왔음. 상치의 그 여자랑,0
애초에 미국인이니까,0
사실상 서양 백인들이 위에서 아래로 내리보면서  사실상 돌려까는 인종차별이나 다름없는데 알만한 사람은 다아는.,0
5분도 아니고 2분47초임,0
여자히어로만 존나빠네ㅋㅋㅋ,1
영어 안되면 할리웃 가지마,0
게이팝행성인 정도면 ㅅㅌㅊ데 ㄹㅇ ㅋㅋㅋㅋ 시발  - dc App,1
몽골 추장 조센에선 이런 와꾸 수준으로 연예인하는 나라니,1
할리우드에서 불러준다고 똥오줌 못가리고 냉큼 받아먹으면 저꼴남,0
2분 47초면 걍 까메오나 지나가는 시민 a 병사 1 수준인데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
그리고 한인 배우 쓸거면 스티븐 연 써라 좆킹데드에 오래 나온 배우인데 ㅋㅋ,1
스티븐연이 저런 핫바리역 할 급이냐 ?,0
애초에 그 사람은 미국인이자나,0
왕자역할이면 겁자좋은 자리이고만,0
대충 2분 연기하고 외화 번 애국자인데?,0
게이팝행성 센왕자 ㅋㅋㅋ,0
감독이 게이팝 혐오자 ㅋㅋㅋ,0
애초에 연기력이 있었나? ㅋㅋ,0
솔직히 못생겨씀,0
음악행성 왕자 ㅇㅈㄹ ㅋㅋㅋㅋㅋ 케이팝을 이렇게 돌려까네 ㅋㅋㅋㅋㅋㅋㅋ,0
애초에 더 마블스가 개같이 망했음 욕 뒤지게 먹는중,0
안봐서 모르겠다만 걍 열애설 그 전이나 그 후로 박서준은 정병년들하고 그 정병을 가진 기자들한테 단단히 찍힌 듯 ㅋㅋㅋ 죽어라 죽어라하는 기사 존나 많이 나옴. 얘랑 송중기랑 도게자 안박으면 계속 죽이려고 힘쓸 듯 ㅋㅋ,1
여성히어로3인 매력적이라고 쓴건 뭔소린가 하고보니 역시 글쓴이가 ...끄덕끄덕  - dc App,0
동양인 = 미개,0
pc무새 한남들 박서준한테는 pc소리 못하노 이기ㅋㅋㅋpc빔 달달하게 맞은 서준 성님 ㅜㅜ,0
박서준 불쌍해 ㅠ  - dc App,0
박서준 까지마 ㅠㅠ 영화가 ㅈ같은거지,0
일부러 동양인들 조롱할려고 캐스팅한거냐?,0
게이풉 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
케이팝 안사요 ㅉㅉ,0
토니 스타크가 뒤지면서 마블도 같이 뒤진거야. 케스팅 제의 왔다고 이미 뒤져도 한참 전에 뒤진 마블 부랄잡은 지 잘못이지 뭐 ㅋㄱㅋㅋ,0
"박서준 마블 영화 나온다니까, 꺼져라 차단하던 박서준 갤러리 생각나네",0
외국어 못하면 한국 바깥으로 나가질 말아라,0
애쓴다 애미창녀 페독새끼,1
ㄴ니애미 창녀고아라고?,1
ㄹㅇ같은 사람이노?,0
ㅇㅇ작성글 보셈,0
과학이야 과학,0
아 울프 수호단 = 까보젠은 ㄹㅇ 과학이냐?,0
울프수호단은 진짜ㅋㅋㅋㅋㅋㅋㅋ투명하다 투명해,0
과학이네,0
대 황 울,0
드,0
가,0
자,0
ㄱ,0
까보젠 ㄷㄷㄷㄷ,0
까보젠 ㅋㅋㅋㅋㅋㅋ,0
뱅인분 어원의 진실 https://m.dcinside.com/board/leagueoflegends5/655985,0
진짜 과학이다 ㅅㅂ ㅋㅋ,1
까보젠ㅋㅋ,0
까보젠 ㅅㅂ ㅋㅋㅋ,1
구역질나네 ㅋㅋ,0
까보젠 ㅁ시발 이젠 지겹노 - dc App,1
까보젠은 과학이노 진심 애미뒤진팬덤,1
또 젠첩이야?,0
에휴 축리웹 시발련들,1
까보젠 씨발 존나역겹네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
까보젠 ㅅㅂ 진짜 저새끼들 양심있나,1
배불러요 그만 좀,0
ㅋㅋㅋㅋㅋ자료에 대한 반박은 없고 페미몰이,0
대 황 젠,0
기습페미몰이 <- 이건 진짜 축리웹스럽네,0
잔인한 현실 ㅇㅈㄹ ㅋㅋ걍 지 뇌피셜을 ㅋㅋ 음흉하다 진짜  - dc App,0
울프에 비하면 지수소녀가 양반인 수준,0
울프에 비하면 지수선녀는 ㄹㅇ 천사지 장난하냐ㅋㅋㅋㅋㅋ,0
"락스줌마여서 티원응원 안한다vs자칭 친구 욕먹는 댓글 안지움,지 욕하는 댓글은 귀신같이 지움",0
지수랑은 비교가 실례인 수준인데> ㅋㅋ,0
지수소녀가 구슼 선수 출신이길 하냐 대상혁이랑 친분이 있길 하냐 페이커팬들한테 선물 오지게 받아먹길 했냐,0
나이키 광고 찍기는 했지...,0
밴픽 반대 20분은 또 뭐냐 씨발 진짜  - dc App,1
흐뭇 ㅋㅋ,0
자기가 없는 티원은 성적내면 안된다는거 티를 왜케 내냐 ㅋㅋㅋ,0
헐.............,0
"""너도 나처럼 더이상은 안된다니깐 ㅋㅋ""  - dc App",0
허탈해서웃는컨셉이네 ㅇㅇ..,0
ㅈㄹ 웃는게 싱글벙글이구만,0
20분은 시발 지랄하네,1
그냥 엠비션이랑 바꾸면 안되냐  - dc App,0
엠비션은 세모녀살인슼갈이 있는곳 가기 싫어할텐데 왜그래..,0
무슨 자식놈이 성공해서 돌아오는거 보는만큼 흐뭇해 하네,0
(역시 내가 없는 티원은... ㅋㅋ 우승할 수 없어.. ㅋㅋ),0
진짜 말이 안나온다 와...말이되나 진짜로,0
페이커 롤드컵 우승했을때는 존나 분노하더니 이건 왜 입꼬리가 안내려가냐?? 아는 사람 손?,1
ㅋㅋㅋㅋ 그러게 티원 우승에는 존나 조잡한 이유로 분노하고 젠지 우승하니까 흐뭇해하네,1
와.........이건......헐.....,0
ㅋㅋ 할말이없내,0
웃는건 그렇다치고 밴픽반대 20분은  뭔 ㅈ같은 소리냐고  - dc App,0
ㅅㅂ 그러니까,1
이건 부두술도 아니잖아...  - dc App,0
근데 웃다가 정색하고 다시웃는거 개웃기네 ㅋㅋ,0
축리웹 끊어라 생각있으면,0
지수소녀보다 심한거 같은데?,0
티원 월즈들어서 기분 존나 더럽겠노 ㅋㅋ,1
젠첩군단장 대 황 울,0
웃는건 ㄹㅇ 허탈해서 그랬다 치자 근데 밴픽 반대 20분컷은ㅋㅋㅋㅋㅋㅋ 저 방송 본 슼갈들이 더 충격이네 저런 소릴 들어도 허허거리고 있었다니 팬 맞음.....?,0
그니까 진짜 뭔 개소리를 다 하고 다녔네 시발  - dc App,1
운영 미스만 없었어도 T1이 이길 만했던 게임인데 왜 저런 식으로 말하냐? 오히려 라인전 리드했는데,0
T1의 서머 패배 : 미소지으며 이길 거라 기대도 못했다고 함T1의 월즈 우승 : 갑자기 혼자 개빡쳐서는 왜 페이커 트로피 드는 거까지만 보여주고 하이라이트 영상 넘어갔냐면서 진지하게 짜증냄,0
= T1 스트리머이자 SKT 전 선수,0
심지어 저거 서머도 아니고 월즈임 ㅋㅋ,0
ㄹㅇ ㅋㅋ열등감이 독이 오른듯,0
반대 밴픽 20분컷은 ㅅㅂ 럼블 자야 라칸 쳐먹은거부터 티원이 밴픽진게 보이는데,1
(거봐 너도 안되지? ㅎㅎ)  - dc App,0
ㄹㅇ이 마음 이 표정임ㅋㅋㄱㅋ,0
소름임 그냥 ㅋㅋ,0
ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
젠지 스트리먼데요?,0
티원우승 = 갑자기 음모론 제기하면서 짜증x100 젠지우승 = 입꼬리 승천,0
빨리 티원 안녕수야 데려와라,0
티원 스트리머만 떼면 돼 ㅋㅋ 썸네일에 페이커 작작 박고  - dc App,0
근데진짜 젠지 가야되는거아님?,0
"너네.. 케리아가 진짜 울프 넘을수있다고 봄??????  솔직히 억까 싹다거르고 역체폿 1위 베릴, 2위 울프야.솔직히 울프.. 미친 커리어인데 케리아가 될거같아??  - dc App",0
진짜 젠지소속아이냐 이정도면...매일 날마다 제보만 수십개가 올라오노,0
밴픽 반대 20분 컷은 ㄹㅇ 어이가 없네 제발 나가라 ㅅㅂ,1
젠지우승을 흐뭇하게 바라보던 티원스트리머는 페이커에게 조명이 간다고 분노하며 우승에 초를 친다,0
허탈해서 웃을수야 있지 ㅋㅋ 벤픽 반대로 하면 20분컷 이딴 소리만 안했으면,0
╭━━━┳━━━┳━━━┳╮╱╭┳━━━╮┃╭━╮┃╭━╮┃╭━╮┃┃╱┃┃╭━╮┃┃╰━╯┃╰━╯┃╰━╯┃╰━╯┃╰━╯┃┃╭━╮┃╭━╮┃╭━╮┣━━╮┃╭━╮┃┃╰━╯┃╰━╯┃╰━╯┃╱╱┃┃╰━╯┃╰━━━┻━━━┻━━━╯╱╱╰┻━━━╯♿ 88848 ♿ 3315 ♿ 럼자오자레 ♿ 8목보호대 ♿ LCK놀이터컵 ♿ 남산젠까스 ♿ 젠지no ♿ 젠청조 ♿ 젠북공정 ♿ cs25 ♿♿ 젠퀴벌레 ♿ 염젠노예 ♿ 젠세사기 ♿ 1+2트로피 ♿ 젠마카세 ♿ 젠랑이의 산업스파이컵 ♿ 젠장연 : T1 준우승 축하해! ♿♿ 나나양 T1 지고 우는 영상 지운걸 불법녹화해 공유하고 돌려보는 젠마갤 젠번방 ♿ 젠주빈 ♿ 젠갈자 ♿탕후루조 ♿♿ 현재떡밥 : 울프 수호하는 젠장연과 친구도르로 참아오던 페이커팬들이 못참고 터트리는중 ♿,0
울쭈나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
뱅인분 어원의 진실https://m.dcinside.com/board/leagueoflegends5/655985,0
ㅋㅋㅋㅋㅋ념들올라오는 영상만보면 이새끼 티원이길때 텐션 ㅈㄴ낮고 티원질때 ㅈㄴ빵끗이네ㅋㅋㅋ,0
"누가 허탈해서 웃는데 눈, 입이 동시에 웃고있냐",0
그리고 시발 이게 억까라는 새끼들은 당장 울튜브 가서 티원 졌을 때랑 이겼을 때 반응 봐라 텐션 차이가 눈에 띌 정도로 반대다,1
밴픽 반대 20분이 존나 석나가노 ㅋㅋㅋ,1
웃어?,0
저때는 t1이 많이 힘들때라 걍 실성한거지,0
저거 롤드컵 스위스스테이지임 ㅋㅋ,0
왜캐 화면 보기가싫지,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 밴픽 반대 20분컷은 진짜 또 무슨억까냐? 와 1절이 안끝나노,0
진짜 이게 선수들 실력인데 GDB 밴픽이 망쳤지,0
지랄 쵸비 실력이 모든 걸 망침,1
진짜 지랄났다 아주 너 왜 t1 스트리머냐? 도대체 왜?  - dc App,1
이판은 특히나 페이커가 오리로 개잘크고 제압골 쵸비줘서 진판이라 존나 싱글벙글 했을거임,1
클릭하기도 전부터 표정이 아주 투명하네,0
제발 나가라..,0
행복100 표정,0
웃는건 그렇다쳐도 멘트가,0
재계약은 왜한거려나..,0
슼팬이면 이경기 개빡쳐있어야 되는데왜케 웃고있어?  - dc App,0
모자이크좀 해줘 제발..저 살접히는거...하...,0
"T1 프런트도 그렇고 페이커한테 ""기생"" 하는 놈들은 하나같이 열등감덩어리밖에없냐",0
ㅅㅂ ㅋㅋㅋㅋㅋㅋ,1
진짜 자기가없는 페이커가 잘나가는게 싫은걸까?  - dc App,0
젠지한테 또 지니까 팬들은 화가나고 넋이 나가고 방 분위기 곱창되니까 잘 풀어보려고 하는 거지 무슨 ㅋㅋㅋㅋ,0
울프 : 티원 선수 벌레다 진짜로 한말  - dc App,0
진짜 이새기 사람새기가 맞냐? 어떻게 까면 깔수록 악행만 나오냐진짜 이새기 사람새기가 맞냐? 어떻게 까면 깔수록 악행만 나오냐진짜 이새기 사람새기가 맞냐? 어떻게 까면 깔수록 악행만 나오냐진짜 이새기 사람새기가 맞냐? 어떻게 까면 깔수록 악행만 나오냐,0
역겹네,0
아니 ㄹㅇ 좋아죽네,0
근데 또개찐따 축기견새끼들은 그말들으면 정색빰. 그런애들 걸러야함,1
ㄴㄴ 왜 호날두가 아니고 메시냐? 하.. 돌려주세요..,0
ㄴ젖닌 검거 - dc App,0
ㄴ 애비파라무그손은 꺼지시고 씹구토새끼야 ㅋ,1
악의가 없잖아 악의가,0
울프는 아기가 있냐?,0
ㄴ품고있잖아,0
ㄴ 뭣,0
구좆이었으면 바로 뱅 해체분석 들어갔지 ㅇㅇ,1
"ㄹㅇ ""뱅은 해체분석 완료""",0
저건 지나가던 똥개가 봐도 유쾌한 드립이잖아ㅋㅋㅋㅋㅋㅋㅋㅋ,0
뱅 : 상대방을 리스펙하면서 자신을 높이는 화법울프 : 상대방을 까내리면서 자신을 높이는 화법,0
정리 잘했네,0
17년에 뱅해서 그렇지 항상 역체원에 손꼽히는 데 열등감이 있을 수가 없지,0
뱅의 드립은 구마유시가 자기보다 잘한다는걸 인정하면서 나오는 드립이라 유쾌하게 넘길 수 있는거임 내가 비록 더 선배 프로게이머고 달성한 커리어도 더 많지만 이제 나는 못해졌고 구마유시는 나보다 위다라는 존중에서 나오는거지,0
그에반해 울프는 항상 자기가 제일 잘하는데 다른사람들이 억까해서 페이커에 쏠린 조명에 가려져서 자신이 스포트라이트를 못받는다고 생각하니까 자신이 생각하는 실력과 남들이 생각하는 실력의 괴리에서 올라오는 열등감이 근원이라 역겹게 느껴지는거지,0
참고로 난 컨셉 울까야 울프화이팅,0
기분좋은 유쾌함이네 ㅋㅋㅋㅋㅋ,0
울프는 대신 귀엽잖아 누가봐도 안긁은 복권인데 살빼면 진짜 잘생겼을거같은데,0
고백 ㄱㄱ,0
놀랍게도 살 쫙 뺀 시절이 있었는데 지금이랑 별 차이 없음..,0
뱅 농담에 친구 반응 : 미친놈ㅋㅋㅋㅋㅋㅋ울프 짜증에 친구 반응 : 미친놈,1
이게맞다 ㅋㅋㅋ,0
이건 오히려 은근슬쩍 구마유시 띄워주는 거잖아 ㅋㅋㅋㅋㅋㅋㅋ,0
자기보다 한 수 위라는 기본적인 리스펙이 깔고 들어가네,0
누가봐도 드립으로 느껴지고 표정도 장난끼 가득하자나,0
위험한데 ㅇㅈㄹㅋㅋ,0
진짜 인싸와 진짜 인싸 호소인의 차이네 ㄹㅇ ㅋㅋ,0
찐과 인싸의 차이,0
뱅 한동숙한테 긁혀서 뱅마유시 보여드려요? 모르냐?,0
그냥 아직도 진심모드 하면 다 팰수 있다는 근자감 같은데 ㅋㅋ밉지 않아서 오케오케,0
https://m.dcinside.com/board/leagueoflegends5/655565,0
구마유시도 뱅 커리어 넘는게 목표라고 했던 적 있는만큼 리스펙하는 사람임,0
뱅도 그렇고 프레이도 그렇고 기본적으로 현역 애들을 향해 리스펙트가 깔려 있더라. 작년 4강 징동전 복기 방송에서 시청자가 호프가 형보다 못한다는 식으로 까니까 프레이는 그런 말하지 말라고 오히려 욕 박더만,0
현역 리스펙은 울프 빼곤 다 해줌 ㅋㅋ,0
근데 프레이가 호프보다 잘할거같긴해,0
근데 솔직히 종인이형이 호프보단 잘할듯,0
애초에 뱅은 푸씨한 성격이 아니지 않나?,0
구마유시가 잘한다는 전제가 깔린 드립이라 기분 나쁠 부분이 없음ㅋㅋ,0
이렇게 누가봐도 농담이어야 농담이지 ㅋㅋ,0
뱅은 누가 들어도 기분이 좋은 화법이고울프는 에휴 됏다,0
왜!!! 울프한테만 기준이 엄격한건대!!!왜 울프한테만!!!,0
15년 섬머부터 17년 스프링까진 이견의 여지가 없는 실력이었는데 울프는 우승 밥먹듯이하던 당시에도 이견이 있는 수준이라 ㅋㅋㅋ,0
단식세나를 익혀온 뱅ㄷㄷ,0
이건 띄워주는거네,0
뱅 100인분드립도 원래 사이다발언으로 떴는데 언젠가부터 나락갔잖아,0
진짜 100도둑으로 갔으니 오케오케,0
걍 울프는 찐따라서 그럼,1
상대방을 높이면서 자신도 높이는 모두가 이기는 화법. 캬  - dc App,0
티젠전 젠지가 이기자 함박웃음짓는 울프..https://m.dcinside.com/board/leagueoflegends5/655692 - dc App,0
이건 뭐 아무것도 아니구만,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 인싸와 아싸차이 ㄹㅇ;;,0
유머도 재미있게 하노 ㅋㅋ,0
근데 역체원 바뀌는거 보고싶긴함,0
구마유시가 대관 넘겨받고 뱅은 웃고있고,0
소름끼칠거같음,0
이정도가 딱 농담선임  - dc App,0
